image_path,original_path,original_label,confidence,label_7,label_4,label_3,arousal,valence
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028215.jpg,sad/image0028215.jpg,neutral,0.8518406561509551,6,3,2,0.2,0.0852
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028216.jpg,sad/image0028216.jpg,sad,0.7505586693394525,3,2,1,0.2751,-0.5254
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028217.jpg,sad/image0028217.jpg,sad,0.7756763455438824,3,2,1,0.2776,-0.543
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028230.jpg,sad/image0028230.jpg,surprise,0.7685797234694435,2,0,0,0.6611,0.538
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028231.jpg,sad/image0028231.jpg,sad,0.8600680131480761,3,2,1,0.286,-0.602
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028233.jpg,sad/image0028233.jpg,sad,0.842959858831951,3,2,1,0.2843,-0.5901
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028234.jpg,sad/image0028234.jpg,sad,0.815855194772448,3,2,1,0.2816,-0.5711
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028237.jpg,sad/image0028237.jpg,sad,0.7570817353798518,3,2,1,0.2757,-0.53
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028239.jpg,sad/image0028239.jpg,neutral,0.7383477422582796,6,3,2,0.2,0.0738
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028247.jpg,sad/image0028247.jpg,sad,0.8025718006014365,3,2,1,0.2803,-0.5618
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028248.jpg,sad/image0028248.jpg,sad,0.7783624882625518,3,2,1,0.2778,-0.5449
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028256.jpg,sad/image0028256.jpg,sad,0.8979668108215658,3,2,1,0.2898,-0.6286
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028258.jpg,sad/image0028258.jpg,sad,0.7670663878934951,3,2,1,0.2767,-0.5369
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028261.jpg,sad/image0028261.jpg,sad,0.8288665314171788,3,2,1,0.2829,-0.5802
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028263.jpg,sad/image0028263.jpg,sad,0.8013492421006446,3,2,1,0.2801,-0.5609
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028265.jpg,sad/image0028265.jpg,sad,0.8653117525105446,3,2,1,0.2865,-0.6057
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028266.jpg,sad/image0028266.jpg,disgust,0.8297508866933281,3,2,1,0.366,-0.4979
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028269.jpg,sad/image0028269.jpg,sad,0.8792142039001862,3,2,1,0.2879,-0.6154
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028270.jpg,sad/image0028270.jpg,sad,0.8511207931395581,3,2,1,0.2851,-0.5958
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028275.jpg,sad/image0028275.jpg,anger,0.7548273372999036,0,1,1,0.7284,-0.6039
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028281.jpg,sad/image0028281.jpg,sad,0.7995275527292377,3,2,1,0.28,-0.5597
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028282.jpg,sad/image0028282.jpg,anger,0.7558451835357148,0,1,1,0.7291,-0.6047
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028283.jpg,sad/image0028283.jpg,sad,0.885209943795959,3,2,1,0.2885,-0.6196
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028295.jpg,sad/image0028295.jpg,sad,0.7867063469667366,3,2,1,0.2787,-0.5507
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028297.jpg,sad/image0028297.jpg,sad,0.8153446520021462,3,2,1,0.2815,-0.5707
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028298.jpg,sad/image0028298.jpg,neutral,0.6872864714933324,6,3,2,0.2,0.0687
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028302.jpg,sad/image0028302.jpg,sad,0.7501499141610065,3,2,1,0.275,-0.5251
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028305.jpg,sad/image0028305.jpg,anger,0.8162281363520221,0,1,1,0.7714,-0.653
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028306.jpg,sad/image0028306.jpg,surprise,0.8785198183353515,2,0,0,0.7271,0.615
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028318.jpg,sad/image0028318.jpg,sad,0.7743759055675015,3,2,1,0.2774,-0.5421
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028324.jpg,sad/image0028324.jpg,sad,0.7521186273181965,3,2,1,0.2752,-0.5265
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028333.jpg,sad/image0028333.jpg,surprise,0.8668995793675943,2,0,0,0.7201,0.6068
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028342.jpg,sad/image0028342.jpg,sad,0.8235487514352386,3,2,1,0.2824,-0.5765
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028347.jpg,sad/image0028347.jpg,neutral,0.8629964644601882,6,3,2,0.2,0.0863
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028351.jpg,sad/image0028351.jpg,sad,0.7965725350110595,3,2,1,0.2797,-0.5576
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028354.jpg,sad/image0028354.jpg,sad,0.7577475022872039,3,2,1,0.2758,-0.5304
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028358.jpg,sad/image0028358.jpg,fear,0.8137799264277389,1,1,1,0.6883,-0.4883
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028366.jpg,sad/image0028366.jpg,sad,0.7554421933202772,3,2,1,0.2755,-0.5288
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028370.jpg,sad/image0028370.jpg,sad,0.8356616006991279,3,2,1,0.2836,-0.585
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028371.jpg,sad/image0028371.jpg,sad,0.8361136024554452,3,2,1,0.2836,-0.5853
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028381.jpg,sad/image0028381.jpg,neutral,0.868762638041146,6,3,2,0.2,0.0869
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028387.jpg,sad/image0028387.jpg,sad,0.8420576546783831,3,2,1,0.2842,-0.5894
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028388.jpg,sad/image0028388.jpg,sad,0.8558421644609993,3,2,1,0.2856,-0.5991
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028389.jpg,sad/image0028389.jpg,fear,0.8205414198473677,1,1,1,0.6923,-0.4923
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028391.jpg,sad/image0028391.jpg,neutral,0.8868334602651275,6,3,2,0.2,0.0887
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028404.jpg,sad/image0028404.jpg,sad,0.6445622079691338,3,2,1,0.2645,-0.4512
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028406.jpg,sad/image0028406.jpg,neutral,0.8774011216559492,6,3,2,0.2,0.0877
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028407.jpg,sad/image0028407.jpg,neutral,0.7818859699488564,6,3,2,0.2,0.0782
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028410.jpg,sad/image0028410.jpg,sad,0.7880222432305931,3,2,1,0.2788,-0.5516
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028411.jpg,sad/image0028411.jpg,disgust,0.8623512791290638,3,2,1,0.3725,-0.5174
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028412.jpg,sad/image0028412.jpg,neutral,0.7698865676494513,6,3,2,0.2,0.077
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028428.jpg,sad/image0028428.jpg,neutral,0.8794878811626783,6,3,2,0.2,0.0879
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028430.jpg,sad/image0028430.jpg,anger,0.8691423577144033,0,1,1,0.8084,-0.6953
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028432.jpg,sad/image0028432.jpg,sad,0.8327643979302041,3,2,1,0.2833,-0.5829
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028434.jpg,sad/image0028434.jpg,neutral,0.7958705260774498,6,3,2,0.2,0.0796
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028442.jpg,sad/image0028442.jpg,anger,0.8825416181259489,0,1,1,0.8178,-0.706
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028454.jpg,sad/image0028454.jpg,neutral,0.8659273057805483,6,3,2,0.2,0.0866
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028462.jpg,sad/image0028462.jpg,sad,0.7238316446970546,3,2,1,0.2724,-0.5067
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028463.jpg,sad/image0028463.jpg,sad,0.7378894011419892,3,2,1,0.2738,-0.5165
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028473.jpg,sad/image0028473.jpg,surprise,0.8456527120018756,2,0,0,0.7074,0.592
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028478.jpg,sad/image0028478.jpg,sad,0.8294334000799072,3,2,1,0.2829,-0.5806
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028479.jpg,sad/image0028479.jpg,sad,0.8623500891010796,3,2,1,0.2862,-0.6036
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028484.jpg,sad/image0028484.jpg,neutral,0.8672756784567155,6,3,2,0.2,0.0867
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028490.jpg,sad/image0028490.jpg,neutral,0.8616250516303801,6,3,2,0.2,0.0862
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028491.jpg,sad/image0028491.jpg,disgust,0.785580023924792,3,2,1,0.3571,-0.4713
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028493.jpg,sad/image0028493.jpg,sad,0.7428545614446157,3,2,1,0.2743,-0.52
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028499.jpg,sad/image0028499.jpg,sad,0.8191084289791064,3,2,1,0.2819,-0.5734
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028502.jpg,sad/image0028502.jpg,neutral,0.7898262221620997,6,3,2,0.2,0.079
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028504.jpg,sad/image0028504.jpg,anger,0.7694049563022276,0,1,1,0.7386,-0.6155
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028520.jpg,sad/image0028520.jpg,sad,0.8370445014456108,3,2,1,0.2837,-0.5859
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028530.jpg,sad/image0028530.jpg,fear,0.7376785148577152,1,1,1,0.6426,-0.4426
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028536.jpg,sad/image0028536.jpg,sad,0.71098132608499,3,2,1,0.2711,-0.4977
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028539.jpg,sad/image0028539.jpg,contempt,0.8138357893949211,4,2,1,0.3628,-0.3255
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028544.jpg,sad/image0028544.jpg,sad,0.784945469647102,3,2,1,0.2785,-0.5495
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028547.jpg,sad/image0028547.jpg,disgust,0.67488019436705,3,2,1,0.335,-0.4049
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028574.jpg,sad/image0028574.jpg,sad,0.8538774880800201,3,2,1,0.2854,-0.5977
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028575.jpg,sad/image0028575.jpg,fear,0.899487083800397,1,1,1,0.7397,-0.5397
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028577.jpg,sad/image0028577.jpg,sad,0.8224509779340705,3,2,1,0.2822,-0.5757
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028579.jpg,sad/image0028579.jpg,anger,0.8113914839061568,0,1,1,0.768,-0.6491
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028581.jpg,sad/image0028581.jpg,sad,0.8238358738401678,3,2,1,0.2824,-0.5767
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028583.jpg,sad/image0028583.jpg,sad,0.8480027620646781,3,2,1,0.2848,-0.5936
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028584.jpg,sad/image0028584.jpg,sad,0.8264956376695403,3,2,1,0.2826,-0.5785
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028594.jpg,sad/image0028594.jpg,neutral,0.7800821570704143,6,3,2,0.2,0.078
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028600.jpg,sad/image0028600.jpg,sad,0.8706247618896427,3,2,1,0.2871,-0.6094
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028601.jpg,sad/image0028601.jpg,contempt,0.8118178047811545,4,2,1,0.3624,-0.3247
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028602.jpg,sad/image0028602.jpg,sad,0.7103925641845534,3,2,1,0.271,-0.4973
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028609.jpg,sad/image0028609.jpg,neutral,0.8719279938533196,6,3,2,0.2,0.0872
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028610.jpg,sad/image0028610.jpg,neutral,0.860507904956718,6,3,2,0.2,0.0861
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028614.jpg,sad/image0028614.jpg,sad,0.8140536449610798,3,2,1,0.2814,-0.5698
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028615.jpg,sad/image0028615.jpg,sad,0.8404168436177044,3,2,1,0.284,-0.5883
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028621.jpg,sad/image0028621.jpg,sad,0.7638011926221766,3,2,1,0.2764,-0.5347
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028622.jpg,sad/image0028622.jpg,sad,0.8087558884065499,3,2,1,0.2809,-0.5661
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028630.jpg,sad/image0028630.jpg,sad,0.725146501586475,3,2,1,0.2725,-0.5076
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028647.jpg,sad/image0028647.jpg,sad,0.8160335940298629,3,2,1,0.2816,-0.5712
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028651.jpg,sad/image0028651.jpg,sad,0.8414382024722822,3,2,1,0.2841,-0.589
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028655.jpg,sad/image0028655.jpg,sad,0.8695776692443362,3,2,1,0.287,-0.6087
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028674.jpg,sad/image0028674.jpg,sad,0.8756991848390675,3,2,1,0.2876,-0.613
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028676.jpg,sad/image0028676.jpg,sad,0.8338037528862061,3,2,1,0.2834,-0.5837
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028681.jpg,sad/image0028681.jpg,sad,0.8092906524047496,3,2,1,0.2809,-0.5665
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028683.jpg,sad/image0028683.jpg,sad,0.8073126982810563,3,2,1,0.2807,-0.5651
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028688.jpg,sad/image0028688.jpg,sad,0.8641198850305997,3,2,1,0.2864,-0.6049
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028694.jpg,sad/image0028694.jpg,sad,0.8937016556803075,3,2,1,0.2894,-0.6256
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028695.jpg,sad/image0028695.jpg,sad,0.7370215211100529,3,2,1,0.2737,-0.5159
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028699.jpg,sad/image0028699.jpg,neutral,0.7525052164719274,6,3,2,0.2,0.0753
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028700.jpg,sad/image0028700.jpg,sad,0.8531087044461664,3,2,1,0.2853,-0.5972
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028701.jpg,sad/image0028701.jpg,disgust,0.7800673442155206,3,2,1,0.356,-0.468
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028702.jpg,sad/image0028702.jpg,sad,0.7500465256046513,3,2,1,0.275,-0.525
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028703.jpg,sad/image0028703.jpg,neutral,0.8201650965286558,6,3,2,0.2,0.082
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028705.jpg,sad/image0028705.jpg,sad,0.8436682539159203,3,2,1,0.2844,-0.5906
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028706.jpg,sad/image0028706.jpg,sad,0.851713331383627,3,2,1,0.2852,-0.5962
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028711.jpg,sad/image0028711.jpg,sad,0.8431799427266627,3,2,1,0.2843,-0.5902
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028712.jpg,sad/image0028712.jpg,sad,0.7551721013685503,3,2,1,0.2755,-0.5286
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028715.jpg,sad/image0028715.jpg,sad,0.8493590910974403,3,2,1,0.2849,-0.5946
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028734.jpg,sad/image0028734.jpg,sad,0.8281463644763667,3,2,1,0.2828,-0.5797
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028735.jpg,sad/image0028735.jpg,disgust,0.8044960589272204,3,2,1,0.3609,-0.4827
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028739.jpg,sad/image0028739.jpg,sad,0.8941041413392571,3,2,1,0.2894,-0.6259
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028741.jpg,sad/image0028741.jpg,sad,0.7465749815688428,3,2,1,0.2747,-0.5226
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028747.jpg,sad/image0028747.jpg,neutral,0.8434688349091992,6,3,2,0.2,0.0843
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028756.jpg,sad/image0028756.jpg,fear,0.7665029494884892,1,1,1,0.6599,-0.4599
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028790.jpg,sad/image0028790.jpg,sad,0.8818603492292834,3,2,1,0.2882,-0.6173
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028791.jpg,sad/image0028791.jpg,anger,0.7873371952600456,0,1,1,0.7511,-0.6299
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028792.jpg,sad/image0028792.jpg,disgust,0.7589799769618871,3,2,1,0.3518,-0.4554
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028800.jpg,sad/image0028800.jpg,sad,0.8267064218471389,3,2,1,0.2827,-0.5787
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028804.jpg,sad/image0028804.jpg,neutral,0.8483766542948548,6,3,2,0.2,0.0848
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028811.jpg,sad/image0028811.jpg,anger,0.7512886392872021,0,1,1,0.7259,-0.601
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028817.jpg,sad/image0028817.jpg,sad,0.8016160824116284,3,2,1,0.2802,-0.5611
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028823.jpg,sad/image0028823.jpg,sad,0.8708686411182581,3,2,1,0.2871,-0.6096
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028824.jpg,sad/image0028824.jpg,sad,0.8265999416667935,3,2,1,0.2827,-0.5786
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028830.jpg,sad/image0028830.jpg,fear,0.8829711433352239,1,1,1,0.7298,-0.5298
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028849.jpg,sad/image0028849.jpg,sad,0.8311178620007671,3,2,1,0.2831,-0.5818
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028851.jpg,sad/image0028851.jpg,fear,0.804296333673186,1,1,1,0.6826,-0.4826
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028852.jpg,sad/image0028852.jpg,fear,0.8545962016346871,1,1,1,0.7128,-0.5128
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028865.jpg,sad/image0028865.jpg,anger,0.827181759653683,0,1,1,0.779,-0.6617
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028866.jpg,sad/image0028866.jpg,neutral,0.7869987358563393,6,3,2,0.2,0.0787
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028867.jpg,sad/image0028867.jpg,sad,0.8971458881734371,3,2,1,0.2897,-0.628
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028873.jpg,sad/image0028873.jpg,anger,0.837530302418251,0,1,1,0.7863,-0.67
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028886.jpg,sad/image0028886.jpg,neutral,0.8065139406314318,6,3,2,0.2,0.0807
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028892.jpg,sad/image0028892.jpg,sad,0.8030060425006151,3,2,1,0.2803,-0.5621
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028896.jpg,sad/image0028896.jpg,disgust,0.8539060649360605,3,2,1,0.3708,-0.5123
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028904.jpg,sad/image0028904.jpg,sad,0.758714803870129,3,2,1,0.2759,-0.5311
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028907.jpg,sad/image0028907.jpg,fear,0.7985449707632469,1,1,1,0.6791,-0.4791
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028908.jpg,sad/image0028908.jpg,surprise,0.8210764541378629,2,0,0,0.6926,0.5748
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028909.jpg,sad/image0028909.jpg,sad,0.7934840679766324,3,2,1,0.2793,-0.5554
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028914.jpg,sad/image0028914.jpg,contempt,0.8302173316186396,4,2,1,0.366,-0.3321
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028919.jpg,sad/image0028919.jpg,sad,0.8958723413614084,3,2,1,0.2896,-0.6271
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028940.jpg,sad/image0028940.jpg,sad,0.7452730411611661,3,2,1,0.2745,-0.5217
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028941.jpg,sad/image0028941.jpg,sad,0.780194022987836,3,2,1,0.278,-0.5461
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028942.jpg,sad/image0028942.jpg,neutral,0.8014828286341696,6,3,2,0.2,0.0801
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028943.jpg,sad/image0028943.jpg,sad,0.8888978620845757,3,2,1,0.2889,-0.6222
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028945.jpg,sad/image0028945.jpg,sad,0.8220411329726648,3,2,1,0.2822,-0.5754
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028948.jpg,sad/image0028948.jpg,neutral,0.6957057052361395,6,3,2,0.2,0.0696
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028950.jpg,sad/image0028950.jpg,neutral,0.7867967267668141,6,3,2,0.2,0.0787
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028951.jpg,sad/image0028951.jpg,sad,0.7174168942188358,3,2,1,0.2717,-0.5022
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028966.jpg,sad/image0028966.jpg,fear,0.8710195289303372,1,1,1,0.7226,-0.5226
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028978.jpg,sad/image0028978.jpg,sad,0.836211334429638,3,2,1,0.2836,-0.5853
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028984.jpg,sad/image0028984.jpg,disgust,0.8671205789174877,3,2,1,0.3734,-0.5203
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028985.jpg,sad/image0028985.jpg,anger,0.8609700476108721,0,1,1,0.8027,-0.6888
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0028990.jpg,sad/image0028990.jpg,neutral,0.8920685538535605,6,3,2,0.2,0.0892
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029005.jpg,sad/image0029005.jpg,anger,0.8569889475709257,0,1,1,0.7999,-0.6856
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029008.jpg,sad/image0029008.jpg,sad,0.8647220359549473,3,2,1,0.2865,-0.6053
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029012.jpg,sad/image0029012.jpg,surprise,0.7691160042858936,2,0,0,0.6615,0.5384
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029021.jpg,sad/image0029021.jpg,sad,0.7805853847480069,3,2,1,0.2781,-0.5464
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029025.jpg,sad/image0029025.jpg,contempt,0.8077224548318037,4,2,1,0.3615,-0.3231
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029037.jpg,sad/image0029037.jpg,sad,0.8249811043554847,3,2,1,0.2825,-0.5775
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029040.jpg,sad/image0029040.jpg,sad,0.8316953165236655,3,2,1,0.2832,-0.5822
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029053.jpg,sad/image0029053.jpg,sad,0.6903585433942216,3,2,1,0.269,-0.4833
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029057.jpg,sad/image0029057.jpg,sad,0.8018094508678697,3,2,1,0.2802,-0.5613
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029058.jpg,sad/image0029058.jpg,anger,0.7478749378345161,0,1,1,0.7235,-0.5983
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029059.jpg,sad/image0029059.jpg,sad,0.6701997505761529,3,2,1,0.267,-0.4691
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029062.jpg,sad/image0029062.jpg,neutral,0.7901174249709514,6,3,2,0.2,0.079
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029069.jpg,sad/image0029069.jpg,contempt,0.7936944222092469,4,2,1,0.3587,-0.3175
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029070.jpg,sad/image0029070.jpg,sad,0.818552438096387,3,2,1,0.2819,-0.573
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029071.jpg,sad/image0029071.jpg,anger,0.7325942928908562,0,1,1,0.7128,-0.5861
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029072.jpg,sad/image0029072.jpg,fear,0.8658461778980849,1,1,1,0.7195,-0.5195
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029076.jpg,sad/image0029076.jpg,sad,0.6982135094885328,3,2,1,0.2698,-0.4887
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029078.jpg,sad/image0029078.jpg,sad,0.8527620742512256,3,2,1,0.2853,-0.5969
d:\bigcreate\visual_data_temp\archive (3)\Train\sad/image0029081.jpg,sad/image0029081.jpg,sad,0.8059911105030475,3,2,1,0.2806,-0.5642
