audio_full_path,label_4_emotion,label_3_polarity,true_arousal,true_valence,label_7_emotion
D:/bigcreate/语言预测数据/train/M0131-0124-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0125-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0126-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0127-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0128-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0129-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0130-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0131-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0131-0132-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0131-0133-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0134-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0135-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0136-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0137-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0138-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0139-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0140-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0141-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0131-0142-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0131-0143-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0144-B3_W2.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0131-0145-B2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0146-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0131-0147-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0148-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0131-0149-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0131-0150-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0151-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0152-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0153-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0154-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0131-0155-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0131-0156-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0131-0157-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0158-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0131-0159-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0131-0160-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0161-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0162-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0163-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0131-0164-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0165-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0131-0166-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0167-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0168-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0131-0169-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0170-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0171-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0172-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0173-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0174-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0175-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0131-0176-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0177-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0178-A1_W1.wav,1,1,0.3,-0.3,1
D:/bigcreate/语言预测数据/train/M0131-0179-S1.wav,2,1,0.3,-0.3,4
D:/bigcreate/语言预测数据/train/M0131-0180-S2.wav,2,1,0.6,-0.6,3
D:/bigcreate/语言预测数据/train/M0131-0181-S2.wav,2,1,0.6,-0.6,3
D:/bigcreate/语言预测数据/train/M0131-0182-S2.wav,2,1,0.6,-0.6,3
D:/bigcreate/语言预测数据/train/M0131-0183-S1.wav,2,1,0.3,-0.3,4
D:/bigcreate/语言预测数据/train/M0131-0184-B3_S1_W2.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0131-0185-B2_S2_W2.wav,2,1,0.6,-0.6,3
D:/bigcreate/语言预测数据/train/M0131-0186-S1_W1.wav,2,1,0.3,-0.3,4
D:/bigcreate/语言预测数据/train/M0131-0187-A1_W1.wav,1,1,0.3,-0.3,1
D:/bigcreate/语言预测数据/train/M0131-0188-A3_W3.wav,1,1,0.9,-0.9,0
D:/bigcreate/语言预测数据/train/M0131-0189-A2_B3_W2.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0131-0190-W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0131-0191-B2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0192-W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0131-0193-A2_H1_W2.wav,1,1,0.6,-0.6,1
D:/bigcreate/语言预测数据/train/M0131-0194-A3_W3.wav,1,1,0.9,-0.9,0
D:/bigcreate/语言预测数据/train/M0131-0195-H1_S1_W1.wav,2,1,0.3,-0.3,4
D:/bigcreate/语言预测数据/train/M0131-0196-H2_W1.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0197-A1_H1_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0198-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0131-0199-H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0200-B2_H2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0201-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0202-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0203-H1_W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0204-B2_H2_W2.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0205-S1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0206-S2.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0207-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0208-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0209-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0210-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0211-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0212-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0213-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0214-W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0131-0215-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0216-H1_W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0217-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0218-B3_W2.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0131-0219-B3_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0131-0220-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0221-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0222-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0223-A1_W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0224-B2_H1_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0225-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0226-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0227-B2_W1.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0228-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0229-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0230-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0231-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0232-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0233-A1_W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0234-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0235-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0236-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0237-B3_W2.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0131-0238-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0239-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0240-W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0131-0241-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0242-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0243-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0244-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0245-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0246-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0247-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0248-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0249-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0250-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0251-B2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0252-H1_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0253-H1_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0131-0254-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0131-0255-B3_H3_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0132-0001-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0002-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0003-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0004-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0005-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0006-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0007-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0008-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0009-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0010-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0011-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0012-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0013-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0014-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0015-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0016-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0017-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0018-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0019-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0020-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0021-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0022-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0023-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0024-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0025-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0026-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0027-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0028-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0029-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0030-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0031-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0032-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0033-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0034-H1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0035-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0036-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0037-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0038-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0039-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0040-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0041-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0042-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0043-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0044-B1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0045-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0046-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0047-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0048-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0049-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0050-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0051-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0132-0052-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0053-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0054-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0055-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0056-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0057-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0058-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0059-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0060-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0061-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0062-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0063-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0064-B1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0065-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0066-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0067-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0068-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0069-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0070-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0071-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0072-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0073-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0074-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0075-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0076-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0077-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0078-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0079-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0080-B1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0081-B2_W1.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0132-0082-B1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0083-B2_W1.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0132-0084-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0085-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0086-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0087-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0088-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0089-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0132-0090-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0091-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0092-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0093-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0094-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0095-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0096-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0097-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0098-B2_W1.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0132-0099-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0100-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0101-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0102-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0103-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0104-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0105-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0106-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0107-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0108-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0109-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0110-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0111-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0112-B3_W2.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0132-0113-B3_H2_W3.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0132-0114-H1_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0132-0115-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0132-0116-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0117-H1_W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0132-0118-B2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0133-0001-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0002-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0003-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0004-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0005-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0006-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0007-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0008-W1.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0009-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0010-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0011-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0012-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0013-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0014-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0015-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0016-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0017-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0018-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0019-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0020-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0133-0021-H2_W1.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0133-0022-B2_W1.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0133-0023-B3_W1.wav,0,0,0.9,0.9,2
D:/bigcreate/语言预测数据/train/M0133-0024-B2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0133-0025-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0026-B2_W1.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0133-0027-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0133-0028-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0029-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0030-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0031-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0133-0032-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0133-0033-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0133-0034-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0133-0035-B2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0133-0036-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0037-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0038-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0039-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0040-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0041-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0042-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0043-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0044-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0045-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0046-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0047-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0133-0048-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0049-W1.wav,0,0,0.3,0.3,5
D:/bigcreate/语言预测数据/train/M0133-0050-B2_W1.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0133-0051-B2_W1.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0133-0052-B2_W1.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0133-0053-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0054-W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0133-0055-B2_W2.wav,0,0,0.6,0.6,2
D:/bigcreate/语言预测数据/train/M0133-0056-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0057-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0058-0.wav,3,2,0.2,0.0,6
D:/bigcreate/语言预测数据/train/M0133-0059-0.wav,3,2,0.2,0.0,6
